_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
2875,Communities,Infrastructure,York,Sanitary Infrastructure Protection and West Don River Bank Stabilization Project,Complete,18-Jun,Conduct an assessment and develop detailed designs to build protections for 65 metres of linear sanitary infrastructure near Langstaff Road and Basaltic Road in the City of Vaughan.,,York,Central,Thornhill,,,37500,Yes,Yes,Yes,,,43.82291,-79.435681
2876,Communities,Infrastructure,York,Sanitary Infrastructure Protection and Humber River Channel Stabilization,Complete,18-Jun,Conduct an assessment and develop detailed designs to build protections for 30 metres of linear sanitary infrastructure underneath Humber River near Highway 407 ETR and Islington Ave in the City of Vaughan.,,York,Central,NAD83: E 614049 N 4847075,,,37500,Yes,Yes,Yes,,,43.76794,-79.583001
2877,Communities,Infrastructure,York,Sanitary Infrastructure Protection and East Don River Channel Stabilization ,Complete,18-Jun,Conduct an assessment and develop detailed designs to build protections for 15 metres of linear sanitary infrastructure   underneath the East Don River I480near Bayview Avenue and Proctor Avenue in the Town of Richmond Hill.,,York,Central,Bayview Ave / Proctor Ave,L3T 2P8,,37500,Yes,Yes,Yes,,,43.809967,-79.399507
2878,Communities,Infrastructure,York,Sanitary Infrastructure Protection and German Mills Creek Channel Stabilization ,Complete,18-Jun,Conduct an assessment and develop detailed designs to build protections for 15 metres of linear sanitary infrastructure near Bayview Avenue and Proctor Avenue in the Town of Richmond Hill.,,York,Central,,,,37500,Yes,Yes,Yes,,,43.875628,-79.428729
2879,Communities,Infrastructure,York,Sanitary Infrastructure Protection and German Mills Creek Channel Stabilization ,Complete,18-Jun,Conduct an assessment and develop detailed designs to build protections for 70 metres of linear sanitary infrastructure underneath German Mills Creek near Palmer Avenue and Cedar Avenue in the Town of Richmond Hill.,,York,Central,Cedar Av / Fox Run Cres,L4C 2B1,,37500,Yes,Yes,Yes,,,43.870265,-79.427694
2880,Communities,Infrastructure,York,Replacement/rehabilitation of Markham Bullock Church Hwy 7 Ductile Iron Watermain,Complete,20-Feb,Replace/install a structural liner in 2.5 km of diameter ductile iron watermain.,"Reduced water loss through leaks, fewer occurrences of watermain breaks and extended life of the watermain.",York,Central,135 Main St North,L3P 1Y2,,4950102,Yes,Yes,Yes,,,43.880127,-79.261108
2881,Communities,Infrastructure,York,Upper York Sewage Servicing Phosphorus Offset Program Pilot Study,Complete,21-Sep,Conduct a pilot study to confirm the methods of phosphorus reduction from stormwater runoff at the Upper York sewage plant.,,York,Central,3 stormwater ponds in Newmarket         ,,,2100000,Yes,Yes,Yes,,,44.046736,-79.449542
2882,Communities,Infrastructure,York,Upper York Sewage Servicing Membrane Filtration System Pilot Study,Complete,20-Mar,Conduct a 1-year pilot study to  demonstrate the ability of the system to meet performance criteria at the Keswick Water Resource Recovery Facility.,,York,Central,153 Morton Ave,L4P 2A3,,1500000,Yes,Yes,Yes,,,44.229919,-79.46521
2883,Communities,Infrastructure,York,Installation of sub-meters,Complete,19-Dec,Install sub-meters to water and wastewater facilities to give users an ability to monitor and target their energy consumption.,,York,Central,"7033 Leslie Street, 242 St. John's Sideroad, 10588 Keele Street, 153 Morton Ave, 4742 Steeles Ave West, 5270 16th Avenue, 8171 Bayview Avenue, 103 Pugsley Avenue, 10299 Highway No 27,  360 Bayview Parkway",,,318750,Yes,Yes,Yes,,,43.988461,-79.470389
2884,Communities,Infrastructure,York,Supplemental Power Technical Feasibility Study ,Complete,19-Dec,Study the technical feasibility of innovative technologies to supplement emergency back-up power for facilities currently utilizing diesel back-up generators. ,,York,Central,4742 Steeles Ave,M9L,,150000,Yes,Yes,Yes,,,43.763934,-79.578024
2885,Communities,Infrastructure,York,Culvert Repair,Complete,19-Dec,Remove and replace a corrugated steel pipe culvert with a high-density polyethylene pipe culvert. ,,York,Central,,,,303750,Yes,Yes,Yes,,,43.770583,-79.632361
2886,Communities,Infrastructure,York,Storm Sewer Assessment,Complete,19-Mar,Inspect approximately 14 percent of the storm sewer network in various locations across York Region using closed-circuit television technology. ,Greater understanding of the condition of each location inspected.,York,Central,,,,450000,Yes,Yes,Yes,,,44.078361,-79.397694
2887,Communities,Infrastructure,Zhiibaahaasing  First Nation,Improvements to Water Distribution,Complete,18-Apr,Purchase a new water truck for the community. ,More secure drinking water system.,,Northeast,36 Sagon Road,P0P 1X0,,79229,,Yes,Yes,Yes,,45.943469,-82.852548
2888,Communities,Infrastructure,Zhiibaahaasing  First Nation,Zhiibaahaasing Water Storage and Distribution System Upgrades,Planning,2025,"The Project will construct a storage and distribution pump system in the water treatment facility. Works include: below grade storage tank that will include fire flow storage and emergency storage; a high lift pumping system with VFD control to feed water into the new distribution system; high lift pumps consisting of a jockey pump and two high lift pumps; pressure and flow sensors and a turbidity analyzer on the distribution header; a high capacity fire pump; all electrical components with backup power from the water plant's diesel fueled generator; and the installation of a watermain distribution system consisting of approximately 200 mm of trunk watermain and approximately 150 mm of branch watermains with mainline isolation valves, fire hydrants and leads, water services and corporation stops.","Ensure reliable access to clean drinking water, while also providing much-needed fire protection for residents.",,Northeast,36 SAGON RD,P0P1X0,,0,Yes,Yes,Yes,,,45.9616,-82.8712
2889,Education,Infrastructure,Owen Sound,Georgian College - Marine Emergency Duties Training and Research Centre,Complete,17-May,Construction of Marine Emergency Duties Training and Research Centre at Owen Sound campus of Georgian College ,"Will include firefighting confidence centre, simulated lifeboat/freefall training facilities, classrooms and offices",Grey,Southwest,1450 8th St E,N4K 5R4,,3920518,,Yes,Yes,Yes,,44.568239,-80.918644
2890,Education,Infrastructure,Sarnia,Lambton College - Centre for Health Education & Sustainable Care,Complete,19-Dec,Replacing outdated facility,New centre to feature multi-functional health laboratories and interactive learning studios,Lambton,Southwest,1457 London Rd,N7S 6K4,,20000000,,Yes,Yes,Yes,,42.98,-82.35
2891,Education,Infrastructure,Toronto,Ontario Place - Ontario Science Centre,Planning,To Be Determined,Work includes the construction of an all-new Ontario Science Centre facility that also expands into the existing Cinesphere and Pod complex.,"The Ontario Science Centre will bring exciting science-based educational programming to the heart of Ontario Place, sparking curiosity and innovation for a new generation of visitors, while inspiring young people towards the jobs of the future. ",Toronto,Central,955 Lake Shore Boulevard West,M6K 3B9,,0,,,,,https://www.ontario.ca/page/ontario-place,43.630253,-79.416678
2892,Recreation,Infrastructure,Adjala-Tosorontio,Accessibility Upgrades to 3 Municipal Public Parks,Complete,22-Oct,"This project will upgrade 3 existing parks, by providing a play structure specifically designed for people with disabilities. The project provide universally accessible playgrounds, which will create a recreational setting to promote social integration among users of all abilities.The Township of Adjala-Tosorontio is requesting funding to undertake accessibility upgrades to 3 public parks, including the construction of universally accessible play structures and accessible pathways from the parking lot in accordance with the Accessibility for Ontarians with Disabilities Act, 2005.Currently, there are no universally accessible play structures in the Township, which is predominantly a rural community with a population of about 10,000 residents. This would mark the Township’s first universally accessible outdoor recreational facilities and provide an inclusive social setting for families and people with disabilities within our community.",,Simcoe,Central,7855 Sideroad 30,L9R1V1,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.246169,-80.021502
2893,Recreation,Infrastructure,Ajax,Ajax Community Centre (ACC) Basketball Court Upgrade,Planning,25-Aug,"As part of the Downtown Ajax Sports Campus, the basketball court offers public space for basketball activities. The court was designed and constructed in 2003 and is reaching the end of its useful life. This project will allow the Town to incorporate state of the art components in the way of accessibility and park elements to enhance the usage of the space and encourage youth and persons with accessibility needs to participate in basketball-related activities.The scope of this project exclusively pertains to a retrofit of the existing basketball court to replace the pavement, upgrade the lighting and incorporate accessibility-enhancing features in the interest of public safety.This project will allow the ACC basketball court to continue to serve its users, including the public (primarily youth) and through Town-sponsored camps and tournaments.",,Durham,Central,65 Harwood Avenue South/Sud,L1S2H9,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000374/canada-and-ontario-invest-in-improved-recreational-infrastructure-for-residents-in-ajax,43.837342,-79.02019
2894,Recreation,Infrastructure,Ajax,Cricket Clubhouse and Field Renovation,Planning,2023,"The cricket clubhouse and pitch are a component of the Downtown Ajax Sports Campus. The Town has seen an uptake in the interest of cricket due to our growing and diverse population, and this site is the only location in Ajax with a cricket pitch and field. The existing infrastructure, including the field, wicket, site features (including parking lot) and clubhouse, is at the end of its useful life, is inaccessible, and requires replacement as part of the Town's asset management planning.The Clubhouse has not undergone any significant renovation since its construction in 1980. The roof and roof structure require replacement, as well as the interior fitups like the change rooms, washrooms, and kitchen. The facility does not meet accessibility requirements, and improvements to the wicket, practice facilities, spectator seating, parking lot, lighting, security, landscaping, entrances and walkways, signage, fencing and site furniture are required.While the original Ajax Cricket Club members were immigrants from England, it is now a truly multicultural club, serving the Town's diverse population with roots in India, Pakistan, the West Indies, East Africa and Australia. The proposed renovations would allow the Town to accommodate the growing participation and interest in the sport, including by women and girls, and for individuals with accessibility needs.",,Durham,Central,65 Harwood Avenue South/Sud,L1S2H9,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000374/canada-and-ontario-invest-in-improved-recreational-infrastructure-for-residents-in-ajax,43.835545,-79.02095
2895,Recreation,Infrastructure,Armstrong,Rehabilitation of the Township of Armstrong (Earlton) Pool Building Facility,Planning,2025,"The main objectives of the project are:To achieve full accessibility ensuring the facility is open to the public free of barriers and designed to provide access to safe, inclusive and functional participation and programming. To optimize the infrastructure in alignment with the AMP and recent Asset Mangement Planning initiative to ensure sustainability in the long term.To respond to the community to invest appropriately in the facility to ensure continuation of quality services.The project involves the rehabilitation of the facility main building, some internal components and entrance to achieve a fully accessible public space. The scope includes final design and renovation, building on the existing foundation, to include the building (changerooms, washroom facilities, mechanical room, reception/office area), internal boiler and plumbing upgrade and improvements to the approach and entrance to connect to access routes of the public parkland space and parking area.The project will ensure the continuation and programming of recreation and leisure activities such as public access to the pool, aquatics lessons, fitness, life saving, etc. for the immediate population of 1166 (2016 Census) and surrounding area of approximately 4,399. It is expected the refurbished facility will attract more of the senior population and will be attractive to the community and outlining population with a greater ability to offer programs geared to seniors and health and fitness.",,Timiskaming,Northeast,35 Tenth Street/Rue,P0J1E0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/1000470/canada-and-ontario-invest-over-35-million-in-35-recreational-and-community-infrastructure-projects,47.712844,-79.827977
2896,Recreation,Infrastructure,Arran-Elderslie,Paisley Town Hall Accessibility Project,Complete,22-Jun,"To install an accessibility lift that spans the three levels of the Town Hall.To enhance the building's accessibility and make the building more user friendly.To better utilize the entire facility including the theatre and meeting rooms.To enhance the Municipality's partnership with the building's tenant, Paisley Legion Branch #295, by providing facilities that are open and inclusive.To increase the building's accessibility by installing a lift that will move from the basement of the building through the main, ground floor level and upper level. Each floor has facilities available for usage, all with various sizes and attributes.To assist the current tenant, Paisley Legion, with access to additional space for its members and events that are open to the public.To increase the viability of the historic Town Hall building.Increased capacity to host more functions that are open to the public, specifically the Theatre, located on the upper level of the facility.Additional space utilization potential for events and activities that promote the Royal Canadian Legion mandate.Ensure longterm sustainability of a historic building that is located in the heart of the downtown core.",,Bruce,Southwest,"1925 Bruce Road 10,PO Box 70",N0G1L0,,0,Yes,Yes,Yes,,https://www.news.ontario.ca/en/release/61048/30-bundle-en,44.306407,-81.272633
